1632, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2015/12/30,15:15:00,3685.8,3697.8,3643.6,3676,14451
2015/12/31,15:15:00,3675.8,3709.2,3628.8,3634,15626
2016/1/4,15:15:00,3618,3632.2,3393,3399.2,14518
2016/1/5,15:15:00,3390.6,3459.2,3317,3384.2,21686
2016/1/6,15:15:00,3392.2,3471.4,3392.2,3437.2,19633
2016/1/7,15:15:00,3406.2,3408.2,3211.2,3215.8,5583
2016/1/8,15:15:00,3294.8,3367.6,3190.4,3277,23210
2016/1/11,15:15:00,3221.8,3274.6,3115,3115.8,25620
2016/1/12,15:15:00,3164,3196.6,3126.4,3152.4,25493
2016/1/13,15:15:00,3186,3200.6,3068,3089,27741
2016/1/14,15:15:00,3044.8,3127,3017.8,3108,31026
2016/1/15,15:15:00,3100.2,3112.6,2964.8,3001,27674
2016/1/18,15:15:00,2978,3061,2975.4,3013.4,21960
2016/1/19,15:15:00,3018.6,3120.8,3004.6,3101.6,21939
2016/1/20,15:15:00,3084.6,3106.4,3013.2,3038,21157
2016/1/21,15:15:00,3044.6,3096,2960,2976.6,23509
2016/1/22,15:15:00,3017,3026.8,2942,3001.4,22430
2016/1/25,15:15:00,3014.2,3038.8,2984,2999.4,17558
2016/1/26,15:15:00,2980.6,2990.2,2835.2,2852.4,22510
2016/1/27,15:15:00,2875.2,2876.2,2768,2824.8,26601
2016/1/28,15:15:00,2813.8,2854.6,2769.8,2776.4,21384
2016/1/29,15:15:00,2786.6,2893.4,2786.2,2862.8,24113
2016/2/1,15:15:00,2871,2879.4,2801,2841.8,20847
2016/2/2,15:15:00,2841,2918.8,2839.6,2903.4,21885
2016/2/3,15:15:00,2879.2,2895.6,2835.2,2892,20958
2016/2/4,15:15:00,2902.8,2947,2899.4,2935,22843
2016/2/5,15:15:00,2933.2,2933.2,2884.8,2886.2,16046
2016/2/15,15:15:00,2843,2890.8,2826,2874.6,20471
2016/2/16,15:15:00,2890.6,2966.8,2889,2955.8,23968
2016/2/17,15:15:00,2954,2981.6,2943,2973.8,23209
2016/2/18,15:15:00,2995,3011.6,2954.8,2961,24233
2016/2/19,15:15:00,2958.8,2979,2939,2952.2,23371
2016/2/22,15:15:00,2973.8,3024.6,2965.4,3003.8,19800
2016/2/23,15:15:00,3000,3008.8,2948.6,2983,19592
2016/2/24,15:15:00,2977.8,3003.6,2935.2,2998.8,22254
2016/2/25,15:15:00,2995.4,3001,2784,2809.6,26306
2016/2/26,15:15:00,2839.4,2865.4,2811.6,2841,22526
2016/2/29,15:15:00,2830.2,2838.6,2716.8,2751.8,25112
2016/3/1,15:15:00,2760.2,2858.8,2756.2,2824.4,25620
2016/3/2,15:15:00,2844.2,2975.2,2842,2967.2,27255
2016/3/3,15:15:00,2967.2,2991.2,2955,2965.6,22882
2016/3/4,15:15:00,2963.2,3019,2937.6,3003.2,26819
2016/3/7,15:15:00,3036.8,3084.2,3005.4,3039.6,25718
2016/3/8,15:15:00,3028.2,3035.4,2926.8,3028.6,26493
2016/3/9,15:15:00,2980.2,2993.2,2945.4,2970.4,22754
2016/3/10,15:15:00,2971.2,3010.6,2933.6,2936.2,22889
2016/3/11,15:15:00,2928.4,2955.6,2908.2,2933,25082
2016/3/14,15:15:00,2961.6,3049,2961.6,2988.2,29292
2016/3/15,15:15:00,2993.2,3003.6,2946,2978.4,27797
2016/3/16,15:15:00,2994.2,3013.6,2965.6,2978.4,29609
2016/3/17,15:15:00,3006.8,3069.8,2980.6,3040.4,34044
2016/3/18,15:15:00,3058.8,3129.6,3051,3096.6,31700
2016/3/21,15:15:00,3124.6,3213.4,3124.6,3183.6,24109
2016/3/22,15:15:00,3170.4,3189,3161.2,3167.8,18683
2016/3/23,15:15:00,3175.6,3193.8,3136.2,3166.8,19222
2016/3/24,15:15:00,3142.4,3153.4,3100.8,3112.2,21199
2016/3/25,15:15:00,3119.8,3144,3112.2,3131,16691
2016/3/28,15:15:00,3140.4,3184.2,3087,3097.8,20815
2016/3/29,15:15:00,3103.4,3115.4,3046.4,3066.8,20975
2016/3/30,15:15:00,3100.8,3160.2,3092.8,3154.6,22701
2016/3/31,15:15:00,3163.4,3171.6,3136.2,3154.2,20063
2016/4/1,15:15:00,3148.8,3171.4,3084.2,3169.6,22524
2016/4/5,15:15:00,3153.6,3228.4,3143.6,3202,22545
2016/4/6,15:15:00,3196,3207.6,3185.6,3202.6,17119
2016/4/7,15:15:00,3214.8,3225.4,3157.6,3164.4,21868
2016/4/8,15:15:00,3153.2,3153.2,3106,3138,21804
2016/4/11,15:15:00,3162.6,3212.6,3162.6,3174.6,27339
2016/4/12,15:15:00,3173.2,3180.2,3145.8,3166.8,25624
2016/4/13,15:15:00,3202,3256.8,3196.8,3207.6,33606
2016/4/14,15:15:00,3226,3236,3198.6,3218,27977
2016/4/15,15:15:00,3218.6,3226.2,3200.6,3216,24220
2016/4/18,15:15:00,3198.4,3198.6,3147.4,3166.8,18269
2016/4/19,15:15:00,3199.4,3204.6,3150.4,3168.2,17078
2016/4/20,15:15:00,3182,3191.8,3047.4,3090,25314
2016/4/21,15:15:00,3086.4,3142,3077.8,3091,21715
2016/4/22,15:15:00,3080,3121,3076.2,3117,17296
2016/4/25,15:15:00,3104.6,3108.2,3058,3102.6,17475
2016/4/26,15:15:00,3103.4,3131,3080.8,3118.6,17698
2016/4/27,15:15:00,3125.4,3126.8,3092,3101.4,15941
2016/4/28,15:15:00,3111.2,3113.8,3073.2,3097.4,17038
2016/4/29,15:15:00,3089.8,3119.2,3088.2,3103.6,14734
2016/5/3,15:15:00,3105.4,3178,3088,3173.4,19925
2016/5/4,15:15:00,3161.6,3171,3140.8,3161,14926
2016/5/5,15:15:00,3157.6,3164.2,3141.4,3164,13678
2016/5/6,15:15:00,3164.4,3165.6,3061,3061,19998
2016/5/9,15:15:00,3030.6,3055.8,2992.6,2995.2,19933
2016/5/10,15:15:00,2992.6,3031.2,2992.6,3005.4,16634
2016/5/11,15:15:00,3024.4,3045.8,3005.8,3019.8,17827
2016/5/12,15:15:00,3005,3047.2,2982,3037.4,19624
2016/5/13,15:15:00,3026,3060.2,3023,3036.8,17246
2016/5/16,15:15:00,3028.4,3052.8,3006.2,3048.4,19914
2016/5/17,15:15:00,3045.2,3059.4,3023.4,3042,20929
2016/5/18,15:15:00,3026.6,3036,2986,3016.6,23963
2016/5/19,15:15:00,3017.6,3042.4,3003.4,3006.2,23172
2016/5/20,15:15:00,2997.8,3030.6,2995.4,3021,21386
2016/5/23,15:15:00,3021.2,3057.4,3019.2,3027.6,14354
2016/5/24,15:15:00,3029.4,3030.6,2994,3012.6,14521
2016/5/25,15:15:00,3035.6,3042,2999,3005.8,14411
2016/5/26,15:15:00,3007.8,3029.2,2972.2,3009.8,16862
2016/5/27,15:15:00,3010.8,3023,2998.2,3017.2,13309
2016/5/30,15:15:00,3012,3034.8,2978.2,3021,15399
2016/5/31,15:15:00,3029.2,3145.6,2769.6,3145.6,23963
2016/6/1,15:15:00,3138,3148.2,3119.6,3119.6,15784
2016/6/2,15:15:00,3120.4,3132.4,3111,3120.6,11749
2016/6/3,15:15:00,3128,3167.6,3119.4,3162.4,16752
2016/6/6,15:15:00,3168.2,3176.4,3134.4,3141.8,14325
2016/6/7,15:15:00,3147,3152.4,3133.8,3141.4,12309
2016/6/8,15:15:00,3138,3140.4,3111.2,3126.6,14702
2016/6/13,15:15:00,3098.4,3106.6,3002.2,3005.8,20530
2016/6/14,15:15:00,3014.4,3037.4,3009.4,3017.6,22870
2016/6/15,15:15:00,2999.6,3086.6,2992.2,3058.2,23767
2016/6/16,15:15:00,3055,3061.8,3019,3026.8,20798
2016/6/17,15:15:00,3040.4,3071.6,3014,3025.4,22859
